"","County","Date","Population","Cases_Population","New_Cases_Today_10k_Pop","Active_Cases_10k_Pop","Current_Infections","Positive","New_Cases_Today","Recovered","Recovered_Since_Yesterday","Total_Deaths","New_Deaths_Today","Closed","Pct_Deaths_vs_Recoveries","Pct_Recoveries_vs_Deaths","Hospitalized","Hosp_Change_from_Yesterday","Ever_Hospitalized","New_Admits","New_Discharges_Deaths","Pct_Hospitalized","Vent","Ever_on_a_Vent","New_on_Vent","Pct_Vent","Negative","Number_Tested","New_Tests_Dashboard","Tested_Population","Pct_Positive_Cumulative","Pct_Positive_New_to_Dashboard"
"77","Arkansas_all_counties",2020-06-28,3017804,0.656702688444975,1.68334325224567,19.6102861550982,5918,19818,508,13636,366,264,5,13900,1.89928057553957,98.1007194244604,283,5,1380,7,2,4.78202095302467,66,211,1,23.321554770318,277286,297104,5882,9.84503963809446,6.67039151273628,8.63651819109147
"78","Arkansas_all_counties",2020-06-27,3017804,0.639869255922519,1.88879065704731,19.156313663843,5781,19310,570,13270,486,259,10,13529,1.91440609062015,98.0855939093799,278,-6,1373,36,42,4.80885659920429,63,210,2,22.6618705035971,271912,291222,8257,9.65012969695845,6.63068037442226,6.90323361995882
"79","Arkansas_all_counties",2020-06-26,3017804,0.620981349352045,2.24666678154048,18.9111022452088,5707,18740,678,12784,657,249,7,13033,1.91053479628635,98.0894652037137,284,0,1337,37,37,4.97634483967058,63,208,5,22.1830985915493,264225,282965,5585,9.37652014511214,6.62272719240895,12.1396598030439
"80","Arkansas_all_counties",2020-06-25,3017804,0.598514681536641,2.27648979191492,18.8647108957374,5693,18062,687,12127,559,242,2,12369,1.95650416363489,98.0434958363651,284,17,1300,55,38,4.98858246969963,66,203,9,23.2394366197183,259318,277380,7399,9.1914517973997,6.51164467517485,9.28503851871874
"81","Arkansas_all_counties",2020-06-24,3017804,0.575749783617491,2.30962647010873,18.4471887504954,5567,17375,697,11568,348,240,3,11808,2.03252032520325,97.9674796747967,267,19,1245,31,12,4.7961199928148,58,194,5,21.7228464419476,252606,269981,5489,8.94627351544368,6.43563806341928,12.6981235197668
"82","Arkansas_all_counties",2020-06-23,3017804,0.552653518916404,1.97163235253184,17.3006596849895,5221,16678,595,11220,427,237,10,11457,2.06860434668761,97.9313956533124,248,11,1214,26,15,4.75004788354721,57,189,3,22.9838709677419,247814,264492,8153,8.76438628883784,6.30567276136896,7.2979271433828
"83","Arkansas_all_counties",2020-06-22,3017804,0.532937195391086,1.72973460171701,16.7771001695272,5063,16083,522,10793,337,227,2,11020,2.05989110707804,97.940108892922,237,-7,1188,24,31,4.68101915860162,61,186,0,25.7383966244726,240256,256339,8159,8.49422295152369,6.27411357616282,6.39784287290109
"84","Arkansas_all_counties",2020-06-21,3017804,0.515639849373916,1.38842681632074,16.1706989585805,4880,15561,419,10456,374,225,1,10681,2.10654433105514,97.8934556689449,244,4,1164,12,8,5,62,186,NA,25.4098360655738,232619,248180,5946,8.22386079414037,6.27004593440245,7.04675412041709
"85","Arkansas_all_counties",2020-06-20,3017804,0.501755581210708,1.69328425570382,16.0248975745277,4836,15142,511,10082,370,224,10,10306,2.17349117019212,97.8265088298079,240,9,1152,19,10,4.96277915632754,59,NA,NA,24.5833333333333,227092,242234,7462,8.02683010559997,6.25098045691356,6.84803001876173
"86","Arkansas_all_counties",2020-06-19,3017804,0.48482273865367,2.32950847702502,15.5908070901888,4705,14631,703,9712,336,214,6,9926,2.15595406004433,97.8440459399557,231,5,1133,33,28,4.90967056323061,57,NA,NA,24.6753246753247,220141,234772,6338,7.77956421291774,6.23200381646874,11.091827074787
"87","Arkansas_all_counties",2020-06-18,3017804,0.46152765388342,1.06700103784076,14.3945730073921,4344,13928,322,9376,380,208,11,9584,2.17028380634391,97.8297161936561,226,9,1100,26,17,5.20257826887661,53,NA,NA,23.4513274336283,214506,228434,7735,7.56954394652535,6.09716592101001,4.16289592760181
"88","Arkansas_all_counties",2020-06-17,3017804,0.450857643505012,1.37517214504322,14.6232160869294,4413,13606,415,8996,331,197,9,9193,2.1429348417274,97.8570651582726,217,3,1074,22,19,4.91728982551552,53,NA,NA,24.4239631336406,207093,220699,6296,7.31323174069621,6.16495770257228,6.59148665819568
"89","Arkansas_all_counties",2020-06-16,3017804,0.43710592205458,0.907944982510461,14.3746910004758,4338,13191,274,8665,313,188,6,8853,2.12357392974133,97.8764260702587,214,8,1052,26,18,4.93314891655141,45,NA,NA,21.0280373831776,201212,214403,9111,7.10460321478797,6.15243256857413,3.00735374821644
"90","Arkansas_all_counties",2020-06-15,3017804,0.428026472229475,1.3784858128626,14.523806052348,4383,12917,416,8352,242,182,3,8534,2.13264588704008,97.8673541129599,206,5,1026,23,18,4.69997718457677,45,NA,NA,21.8446601941748,192375,205292,8303,6.80269493976415,6.2920133273581,5.01023726363965
"91","Arkansas_all_counties",2020-06-14,3017804,0.41424161410085,1.34534913466879,13.9571688552338,4212,12501,406,8110,247,179,2,8289,2.15948847870672,97.8405115212933,201,-3,1003,5,8,4.77207977207977,45,NA,NA,22.3880597014925,184488,196989,3195,6.52756110072092,6.34603962657813,12.7073552425665
"92","Arkansas_all_counties",2020-06-13,3017804,0.400788122754162,1.81588996502092,13.436923007591,4055,12095,548,7863,256,177,1,8040,2.20149253731343,97.7985074626866,204,1,998,19,18,5.0308261405672,46,NA,NA,22.5490196078431,181699,193794,6777,6.42168941389169,6.2411632971093,8.08617382322562
"93","Arkansas_all_counties",2020-06-12,3017804,0.382629223103952,2.42229117596769,12.472645672151,3764,11547,731,7607,256,176,5,7783,2.26133881536683,97.7386611846332,203,16,979,18,2,5.39319872476089,49,NA,NA,24.1379310344828,175470,187017,6626,6.19712214577222,6.174305009705,11.0322970117718
"94","Arkansas_all_counties",2020-06-11,3017804,0.358406311344275,1.4845231830828,10.9152217970418,3294,10816,448,7351,235,171,6,7522,2.27333156075512,97.7266684392449,187,6,961,36,30,5.67698846387371,45,NA,NA,24.0641711229947,169575,180391,4174,5.97755851606002,5.9958645386965,10.7331097268807
"95","Arkansas_all_counties",2020-06-10,3017804,0.343561079513447,0.954336331981799,10.2292925584299,3087,10368,288,7116,241,165,4,7281,2.26617222908941,97.7338277709106,181,8,925,24,16,5.86329770003239,49,NA,NA,27.0718232044199,165849,176217,5697,5.83924602127905,5.88365481196479,5.05529225908373
"96","Arkansas_all_counties",2020-06-09,3017804,0.33401771619363,1.12664705858962,10.0868048421965,3044,10080,340,6875,245,161,6,7036,2.28823194997157,97.7117680500284,173,2,901,36,34,5.68331143232589,44,NA,NA,25.4335260115607,160440,170520,9933,5.6504663656089,5.91133004926108,3.4229336554918
"97","Arkansas_all_counties",2020-06-08,3017804,0.322751245607733,1.04049169528571,9.79188840627158,2955,9740,314,6630,206,155,1,6785,2.28445099484156,97.7155490051584,171,26,865,21,-5,5.78680203045685,46,NA,NA,26.9005847953216,150847,160587,314,5.32131974110976,6.06524812095624,100
"98","Arkansas_all_counties",2020-06-07,3017804,0.312346328654876,1.0769420412989,9.43732594959779,2848,9426,325,6424,158,154,0,6578,2.34113712374582,97.6588628762542,145,-9,844,6,15,5.09129213483146,35,NA,NA,24.1379310344828,150847,160273,3516,5.3109148241569,5.88121517660492,9.24345847554039
"99","Arkansas_all_counties",2020-06-06,3017804,0.301576908241887,1.49115051872156,8.88394342376112,2681,9101,450,6266,189,154,2,6420,2.398753894081,97.601246105919,154,7,838,31,24,5.74412532637076,36,NA,NA,23.3766233766234,147656,156757,5782,5.19440626362746,5.80580133582551,7.78277412659979
"100","Arkansas_all_counties",2020-06-05,3017804,0.286665403054672,0.748888927180161,8.02570345854138,2422,8651,226,6077,158,152,1,6229,2.44019906887141,97.5598009311286,147,10,807,15,5,6.06936416184971,35,NA,NA,23.8095238095238,142324,150975,3590,5.00280999031084,5.73008776287465,6.29526462395543
"101","Arkansas_all_counties",2020-06-04,3017804,0.27917651378287,1.18629307933849,7.80368771464283,2355,8425,358,5919,202,151,9,6070,2.48764415156507,97.5123558484349,137,-1,792,35,36,5.81740976645435,32,NA,NA,23.3576642335766,138960,147385,4905,4.88384931559505,5.71632119957933,7.2986748216106
"102","Arkansas_all_counties",2020-06-03,3017804,0.267313582989485,0.82510328702593,7.31657854519379,2208,8067,249,5717,150,142,6,5859,2.42362177846049,97.5763782215395,138,6,757,26,20,6.25,30,NA,NA,21.7391304347826,134413,142480,3580,4.7213139090544,5.66184727681078,6.95530726256983
"103","Arkansas_all_counties",2020-06-02,3017804,0.259062550119226,1.24262543226797,7.00840743799133,2115,7818,375,5567,166,136,3,5703,2.38470980185867,97.6152901981413,132,11,731,13,2,6.24113475177305,31,NA,NA,23.4848484848485,131082,138900,5664,4.60268460112055,5.62850971922246,6.62076271186441
"104","Arkansas_all_counties",2020-06-01,3017804,0.246636295796546,0.629596885682437,6.3257918671988,1909,7443,190,5401,126,133,0,5534,2.40332490061438,97.5966750993856,121,6,718,7,1,6.33839706652698,26,NA,NA,21.4876033057851,125793,133236,3721,4.4149984558308,5.5863280194542,5.10615425960763
"105","Arkansas_all_counties",2020-05-31,3017804,0.240340326939722,0.795280276651499,6.1137171267584,1845,7253,240,5275,109,133,0,5408,2.45931952662722,97.5406804733728,115,11,711,9,-2,6.23306233062331,27,NA,NA,23.4782608695652,122262,129515,3018,4.29169687627162,5.60012353781415,7.95228628230616
"106","Arkansas_all_counties",2020-05-30,3017804,0.232387524173207,0.782025605373974,5.67962664241946,1714,7013,236,5166,220,133,1,5299,2.50990752972259,97.4900924702774,104,-9,702,25,34,6.06767794632439,26,NA,NA,25,119484,126497,3607,4.19169038148269,5.54400499616592,6.54283337953978
"107","Arkansas_all_counties",2020-05-29,3017804,0.224567268119467,0.791966608832118,5.62992162512874,1699,6777,239,4946,363,132,7,5078,2.59944860181174,97.4005513981883,113,9,677,10,1,6.65097115950559,24,NA,NA,21.2389380530973,116113,122890,3122,4.07216638323761,5.51468793229718,7.65534913516976
"108","Arkansas_all_counties",2020-05-28,3017804,0.216647602031146,0.864867300858505,6.06401210946768,1830,6538,261,4583,159,125,5,4708,2.65505522514868,97.3449447748513,104,-4,667,27,31,5.68306010928962,27,NA,NA,25.9615384615385,113230,119768,1127,3.96871367391653,5.45888718188498,23.1588287488909
"109","Arkansas_all_counties",2020-05-27,3017804,0.207998929022561,0.321425778479981,5.7425863309877,1733,6277,97,4424,92,120,1,4544,2.64084507042254,97.3591549295775,108,1,640,13,12,6.23196768609348,22,NA,NA,20.3703703703704,112364,118641,3142,3.9313686375921,5.29075108942103,3.08720560152769
"110","Arkansas_all_counties",2020-05-26,3017804,0.204784671237761,0.500363840726568,5.72933165971017,1729,6180,151,4332,83,119,2,4451,2.67355650415637,97.3264434958436,107,8,627,10,2,6.18854829381145,18,NA,NA,16.8224299065421,109319,115499,3877,3.82725319470714,5.35069567701885,3.89476399277792
"111","Arkansas_all_counties",2020-05-25,3017804,0.199781032830495,0.354562456673793,5.51062958363101,1663,6029,107,4249,101,117,1,4366,2.67979844251031,97.3202015574897,99,7,617,12,5,5.95309681298858,17,NA,NA,17.1717171717172,105593,111622,3041,3.69878229334973,5.40126498360538,3.51857941466623
"112","Arkansas_all_counties",2020-05-24,3017804,0.196235408263757,0.487109169449043,5.4940612445341,1658,5922,147,4148,52,116,1,4264,2.72045028142589,97.2795497185741,92,6,605,7,1,5.54885404101327,17,NA,NA,18.4782608695652,102659,108581,1987,3.59801365496235,5.45399287168105,7.3980875691998
"113","Arkansas_all_counties",2020-05-23,3017804,0.191364316569267,0.540127854559143,5.18257646951227,1564,5775,163,4096,67,115,2,4211,2.73094276893849,97.2690572310615,86,5,598,8,3,5.49872122762148,17,NA,NA,19.7674418604651,100819,106594,3547,3.53217107539124,5.41775334446592,4.59543276007894
"114","Arkansas_all_counties",2020-05-22,3017804,0.185963038023676,0.510304844184712,4.87109169449043,1470,5612,154,4029,114,113,3,4142,2.72815065185901,97.271849348141,81,-5,590,6,11,5.51020408163265,14,NA,NA,17.2839506172839,97435,103047,3771,3.41463527783779,5.44605859462187,4.08379740121983
"115","Arkansas_all_counties",2020-05-21,3017804,0.180859989581828,1.50771885781847,4.74848598517332,1433,5458,455,3915,63,110,3,4025,2.73291925465838,97.2670807453416,86,7,584,16,9,6.00139567341242,14,NA,NA,16.2790697674419,93818,99276,3018,3.28967686436893,5.49780410169628,15.0762094102054
"116","Arkansas_all_counties",2020-05-20,3017804,0.165782801003644,0.2650934255505,3.45946920343402,1044,5003,80,3852,113,107,5,3959,2.7027027027027,97.2972972972973,79,1,568,12,11,7.56704980842912,16,NA,NA,20.253164556962,91255,96258,2557,3.18967036958,5.1974900787467,3.12866640594447
"117","Arkansas_all_counties",2020-05-19,3017804,0.163131866748139,0.364503460131937,3.58538858057051,1082,4923,110,3739,94,102,2,3841,2.65555844832075,97.3444415516793,78,1,556,21,20,7.20887245841035,14,NA,NA,17.9487179487179,88778,93701,6087,3.10493988343842,5.25394606247532,1.80712994907179
"118","Arkansas_all_counties",2020-05-18,3017804,0.159486832146819,0.178938062246587,3.53899723109917,1068,4813,54,3645,55,100,2,3745,2.67022696929239,97.3297730307076,77,12,535,5,-7,7.20973782771536,12,NA,NA,15.5844155844156,82801,87614,2429,2.90323692327268,5.49341429451914,2.2231370934541
"119","Arkansas_all_counties",2020-05-17,3017804,0.157697451524353,0.599773875308005,3.54893823455731,1071,4759,181,3590,118,98,0,3688,2.65726681127983,97.3427331887202,65,0,530,2,2,6.06909430438842,10,NA,NA,15.3846153846154,80426,85185,1953,2.82274793193991,5.58666431883548,9.26779313876088
"120","Arkansas_all_counties",2020-05-16,3017804,0.151699712771273,0.381071799228843,3.3401771619363,1008,4578,115,3472,82,98,0,3570,2.74509803921569,97.2549019607843,65,0,528,8,8,6.4484126984127,10,NA,NA,15.3846153846154,78654,83232,1703,2.7580319994274,5.50028835063437,6.75278919553729
"121","Arkansas_all_counties",2020-05-15,3017804,0.147888994778985,0.321425778479981,3.23082612389671,975,4463,97,3390,113,98,0,3488,2.80963302752294,97.1903669724771,65,-4,520,5,9,6.66666666666667,9,NA,NA,13.8461538461538,77066,81529,3024,2.70160023646334,5.47412577119798,3.20767195767196
"122","Arkansas_all_counties",2020-05-14,3017804,0.144674736994185,0.430776816519562,3.28384480900681,991,4366,130,3277,0,98,1,3375,2.9037037037037,97.0962962962963,69,5,515,6,1,6.96266397578204,10,NA,NA,14.4927536231884,74139,78505,2687,2.60139492160525,5.56142920833068,4.83810941570525
"123","Arkansas_all_counties",2020-05-13,3017804,0.14036696882899,0.23858408299545,2.85638166030663,862,4236,72,3277,57,97,2,3374,2.87492590397155,97.1250740960285,64,5,509,12,7,7.4245939675174,13,NA,NA,20.3125,71582,75818,2603,2.51235666729847,5.58706375794666,2.76603918555513
"124","Arkansas_all_counties",2020-05-12,3017804,0.137981127999035,0.400953806145131,2.81330397865468,849,4164,121,3220,71,95,1,3315,2.8657616892911,97.1342383107089,59,-2,497,12,14,6.94935217903416,12,NA,NA,20.3389830508475,69051,73215,2892,2.42610189395998,5.68735914771563,4.18395573997234
"125","Arkansas_all_counties",2020-05-11,3017804,0.133971589937584,0.102723702400819,2.650934255505,800,4043,31,3149,37,94,3,3243,2.89855072463768,97.1014492753623,61,-14,485,3,17,7.625,11,NA,NA,18.0327868852459,66280,70323,1315,2.33027062062347,5.74918589935014,2.3574144486692
"126","Arkansas_all_counties",2020-05-10,3017804,0.132944352913576,0.0927826989426749,2.68075726587943,809,4012,28,3112,55,91,1,3203,2.84108648142367,97.1589135185763,75,11,482,2,-9,9.27070457354759,3,NA,NA,4,64996,69008,1558,2.28669588879861,5.81381868768838,1.79717586649551
"127","Arkansas_all_counties",2020-05-09,3017804,0.132016525924149,0.785339273193355,2.7735399648221,837,3984,237,3057,89,90,2,3147,2.85986653956149,97.1401334604385,64,0,480,9,9,7.64635603345281,13,NA,NA,20.3125,63466,67450,1922,2.23506894417265,5.90659747961453,12.3309053069719
"128","Arkansas_all_counties",2020-05-08,3017804,0.124163133192215,0.271720761189262,2.28974446319244,691,3747,82,2968,101,88,0,3056,2.87958115183246,97.1204188481675,64,-6,471,5,11,9.26193921852388,14,NA,NA,21.875,61781,65528,2209,2.17138024868414,5.71816628006348,3.71208691715708
"129","Arkansas_all_counties",2020-05-07,3017804,0.121445925580323,0.321425778479981,2.35270415176068,710,3665,97,2867,758,88,3,2955,2.97800338409475,97.0219966159053,70,1,466,8,7,9.85915492957746,14,NA,NA,20,59654,63319,4316,2.09818132655401,5.78815205546518,2.24745134383689
"130","Arkansas_all_counties",2020-05-06,3017804,0.118231667795523,0.23858408299545,4.55297958382983,1374,3568,72,2109,59,85,3,2194,3.87420237010027,96.1257976298997,69,-20,458,9,29,5.02183406113537,14,NA,NA,20.2898550724638,55435,59003,2699,1.95516342346952,6.04715014490789,2.66765468692108
"131","Arkansas_all_counties",2020-05-05,3017804,0.115845826965568,0.125919377136487,4.51984290563602,1364,3496,38,2050,34,82,2,2132,3.84615384615385,96.1538461538462,89,-2,449,4,6,6.52492668621701,16,NA,NA,17.9775280898876,52808,56304,1862,1.86572752902442,6.20915032679739,2.04081632653061
"132","Arkansas_all_counties",2020-05-04,3017804,0.114586633194203,0.0894690311232936,4.51321556999726,1362,3458,27,2016,17,80,4,2096,3.81679389312977,96.1832061068702,91,-9,445,11,20,6.68135095447871,16,NA,NA,17.5824175824176,50984,54442,1552,1.80402703422754,6.35171375041328,1.73969072164948
"133","Arkansas_all_counties",2020-05-03,3017804,0.113691942882971,0.195506401343493,4.49333356308097,1356,3431,59,1999,12,76,3,2075,3.66265060240964,96.3373493975904,100,0,434,7,7,7.37463126843658,22,NA,NA,22,49459,52890,1308,1.75259890967074,6.48704859141615,4.51070336391437
"134","Arkansas_all_counties",2020-05-02,3017804,0.111736878869536,0.168997058788444,4.34753217902819,1312,3372,51,1987,14,73,9,2060,3.54368932038835,96.4563106796116,100,5,427,13,8,7.6219512195122,20,NA,NA,20,48210,51582,1906,1.70925613459323,6.53716412702105,2.67576075550892
"135","Arkansas_all_counties",2020-05-01,3017804,0.110046908281651,0.218702076079162,4.25474948008552,1284,3321,66,1973,668,64,4,2037,3.14187530682376,96.8581246931762,95,0,414,NA,NA,7.398753894081,23,NA,NA,24.2105263157895,46355,49676,1297,1.64609762595583,6.68532087929785,5.08866615265999
"136","Arkansas_all_counties",2020-04-30,3017804,0.10785988752086,0.208761072621018,6.26283217863055,1890,3255,63,1305,56,60,1,1365,4.3956043956044,95.6043956043956,95,2,NA,NA,NA,5.02645502645503,23,NA,NA,24.2105263157895,45124,48379,2636,1.60311935433845,6.72812583972385,2.38998482549317
"137","Arkansas_all_counties",2020-04-29,3017804,0.105772276794649,0.268407093369881,6.24295017171427,1884,3192,81,1249,103,59,8,1308,4.51070336391437,95.4892966360856,93,-11,NA,NA,NA,4.93630573248408,18,NA,NA,19.3548387096774,42551,45743,2784,1.51577107061956,6.97811687034082,2.90948275862069
"138","Arkansas_all_counties",2020-04-28,3017804,0.103088205860951,0.311484775021837,6.3423602062957,1914,3111,94,1146,159,51,2,1197,4.26065162907268,95.7393483709273,104,-5,NA,NA,NA,5.43364681295716,20,NA,NA,19.2307692307692,39848,42959,2502,1.42351855852799,7.24178868223189,3.75699440447642
"139","Arkansas_all_counties",2020-04-27,3017804,0.0999733581107322,0.251838754272975,6.56437595019425,1981,3017,76,987,2,49,0,1036,4.72972972972973,95.2702702702703,109,2,NA,NA,NA,5.5022715800101,25,NA,NA,22.9357798165138,37440,40457,988,1.34061058968707,7.45730034357466,7.69230769230769
"140","Arkansas_all_counties",2020-04-26,3017804,0.0974549705680024,0.367817127951318,6.31916453156004,1907,2941,111,985,15,49,0,1034,4.73887814313346,95.2611218568665,107,3,NA,NA,NA,5.61090718405873,24,NA,NA,22.4299065420561,36528,39469,1410,1.30787155163158,7.45141756821809,7.87234042553191
"141","Arkansas_all_counties",2020-04-25,3017804,0.0937767992884892,0.294916435924931,6.00105242089944,1811,2830,89,970,38,49,3,1019,4.80863591756624,95.1913640824338,104,0,NA,NA,NA,5.74268360022087,22,NA,NA,21.1538461538462,35229,38059,2397,1.26114883537831,7.43582332693975,3.71297455152274
"142","Arkansas_all_counties",2020-04-24,3017804,0.0908276349292399,0.914572318149224,5.84199636556914,1763,2741,276,932,30,46,1,978,4.70347648261759,95.2965235173824,104,3,NA,NA,NA,5.89903573454339,25,NA,NA,24.0384615384615,32921,35662,1676,1.18172021774774,7.68605238068532,16.4677804295943
"143","Arkansas_all_counties",2020-04-23,3017804,0.0816819117477477,0.626283217863055,5.03014774982073,1518,2465,189,902,39,45,3,947,4.75184794086589,95.2481520591341,101,4,NA,NA,NA,6.65349143610013,24,NA,NA,23.7623762376238,31521,33986,4273,1.12618314509491,7.25298652386277,4.42312192838755
"144","Arkansas_all_counties",2020-04-22,3017804,0.0754190795691171,0.162369723149681,4.54303858037169,1371,2276,49,863,14,42,0,905,4.64088397790055,95.3591160220994,97,11,NA,NA,NA,7.07512764405543,23,NA,NA,23.7113402061856,27437,29713,691,0.984590119172749,7.65994682462222,7.09117221418234
"145","Arkansas_all_counties",2020-04-21,3017804,0.0737953823376203,1.0073550170919,4.42706020669334,1336,2227,304,849,100,42,0,891,4.71380471380471,95.2861952861953,86,-7,NA,NA,NA,6.43712574850299,27,NA,NA,31.3953488372093,26795,29022,2468,0.961692674540825,7.67348907725174,12.3176661264182
"146","Arkansas_all_counties",2020-04-20,3017804,0.0637218321667014,0.470540830352137,3.75107197153957,1132,1923,142,749,28,42,2,791,5.30973451327434,94.6902654867257,93,5,NA,NA,NA,8.21554770318021,24,NA,NA,25.8064516129032,24631,26554,1703,0.879911352758496,7.24184680274158,8.33822665883735
"147","Arkansas_all_counties",2020-04-19,3017804,0.05901642386318,0.139174048414012,3.37994117576887,1020,1781,42,721,18,40,2,761,5.25624178712221,94.7437582128778,88,-5,NA,NA,NA,8.62745098039216,25,NA,NA,28.4090909090909,23070,24851,710,0.823479589794433,7.16671361313428,5.91549295774648
"148","Arkansas_all_counties",2020-04-18,3017804,0.0576246833790399,0.145801384052775,3.30704048374248,998,1739,44,703,0,38,0,741,5.12820512820513,94.8717948717949,93,0,NA,NA,NA,9.3186372745491,23,NA,NA,24.7311827956989,22402,24141,44,0.799952548276826,7.20351269624291,100
"149","Arkansas_all_counties",2020-04-17,3017804,0.0561666695385121,0.248525086453593,3.16123909968971,954,1695,75,703,155,38,1,741,5.12820512820513,94.8717948717949,93,8,NA,NA,NA,9.74842767295597,23,NA,NA,24.7311827956989,22402,24097,1422,0.798494534436299,7.0340706311989,5.27426160337553
"150","Arkansas_all_counties",2020-04-16,3017804,0.0536814186739762,0.168997058788444,3.42964619305959,1035,1620,51,548,59,37,4,585,6.32478632478632,93.6752136752137,85,2,NA,NA,NA,8.21256038647343,21,NA,NA,24.7058823529412,21055,22675,1401,0.751374178044697,7.14443219404631,3.64025695931478
"151","Arkansas_all_counties",2020-04-15,3017804,0.0519914480860917,0.235270415176068,3.46941020689216,1047,1569,71,489,45,33,1,522,6.32183908045977,93.6781609195402,83,2,NA,NA,NA,7.92741165234002,26,NA,NA,31.3253012048193,19705,21274,71,0.704949691895166,7.37519977437247,100
"152","Arkansas_all_counties",2020-04-14,3017804,0.0496387439343311,0.29160276810555,3.38656851140763,1022,1498,88,444,53,32,2,476,6.72268907563025,93.2773109243697,81,7,NA,NA,NA,7.92563600782779,29,NA,NA,35.8024691358025,19705,21203,399,0.702596987743406,7.06503796632552,22.0551378446115
"153","Arkansas_all_counties",2020-04-13,3017804,0.0467227162532756,0.430776816519562,3.27721747336805,989,1410,130,391,24,30,3,421,7.12589073634204,92.874109263658,74,-3,NA,NA,NA,7.48230535894843,28,NA,NA,37.8378378378378,19394,20804,1082,0.689375453144074,6.77754278023457,12.0147874306839
"154","Arkansas_all_counties",2020-04-12,3017804,0.0424149480880799,0.178938062246587,2.93590968797178,886,1280,54,367,27,27,2,394,6.85279187817259,93.1472081218274,77,3,NA,NA,NA,8.69074492099323,29,NA,NA,37.6623376623377,18442,19722,1144,0.653521567338369,6.49021397424196,4.72027972027972
"155","Arkansas_all_counties",2020-04-11,3017804,0.0406255674656141,0.182251730065969,2.85306799248725,861,1226,55,340,28,25,1,365,6.84931506849315,93.1506849315068,74,-12,NA,NA,NA,8.59465737514518,30,NA,NA,40.5405405405405,17352,18578,1458,0.615613207484648,6.5992033588115,3.77229080932785
"156","Arkansas_all_counties",2020-04-10,3017804,0.0388030501649544,0.255152422092356,2.76691262918334,835,1171,77,312,59,24,3,336,7.14285714285714,92.8571428571429,86,13,NA,NA,NA,10.2994011976048,33,NA,NA,38.3720930232558,15949,17120,2194,0.567299930678069,6.83995327102804,3.50957155879672
"157","Arkansas_all_counties",2020-04-09,3017804,0.0362515259440308,0.235270415176068,2.71720761189262,820,1094,71,253,45,21,3,274,7.66423357664234,92.3357664233577,73,-3,NA,NA,NA,8.90243902439024,31,NA,NA,42.4657534246575,13832,14926,70,0.494598058720845,7.32949216132922,101.428571428571
